i,j,x,y
77,15,97.46835443037975,18.9873417721519
78,15,98.73417721518987,18.9873417721519
79,15,100.0,18.9873417721519
0,16,0.0,20.253164556962027
1,16,1.2658227848101267,20.253164556962027
2,16,2.5316455696202533,20.253164556962027
3,16,3.79746835443038,20.253164556962027
4,16,5.063291139240507,20.253164556962027
5,16,6.329113924050633,20.253164556962027
6,16,7.59493670886076,20.253164556962027
7,16,8.860759493670887,20.253164556962027
8,16,10.126582278481013,20.253164556962027
9,16,11.39240506329114,20.253164556962027
10,16,12.658227848101266,20.253164556962027
11,16,13.924050632911394,20.253164556962027
12,16,15.18987341772152,20.253164556962027
13,16,16.455696202531648,20.253164556962027
14,16,17.721518987341774,20.253164556962027
15,16,18.9873417721519,20.253164556962027
16,16,20.253164556962027,20.253164556962027
17,16,21.518987341772153,20.253164556962027
18,16,22.78481012658228,20.253164556962027
19,16,24.050632911392405,20.253164556962027
20,16,25.31645569620253,20.253164556962027
21,16,26.58227848101266,20.253164556962027
22,16,27.848101265822788,20.253164556962027
23,16,29.113924050632914,20.253164556962027
24,16,30.37974683544304,20.253164556962027
25,16,31.645569620253166,20.253164556962027
26,16,32.911392405063296,20.253164556962027
27,16,34.17721518987342,20.253164556962027
28,16,35.44303797468355,20.253164556962027
29,16,36.708860759493675,20.253164556962027
30,16,37.9746835443038,20.253164556962027
31,16,39.24050632911393,20.253164556962027
32,16,40.50632911392405,20.253164556962027
33,16,41.77215189873418,20.253164556962027
34,16,43.037974683544306,20.253164556962027
35,16,44.30379746835443,20.253164556962027
36,16,45.56962025316456,20.253164556962027
37,16,46.835443037974684,20.253164556962027
38,16,48.10126582278481,20.253164556962027
39,16,49.36708860759494,20.253164556962027
40,16,50.63291139240506,20.253164556962027
41,16,51.898734177215196,20.253164556962027
42,16,53.16455696202532,20.253164556962027
43,16,54.43037974683545,20.253164556962027
44,16,55.696202531645575,20.253164556962027
45,16,56.9620253164557,20.253164556962027
46,16,58.22784810126583,20.253164556962027
47,16,59.493670886075954,20.253164556962027
48,16,60.75949367088608,20.253164556962027
49,16,62.025316455696206,20.253164556962027
50,16,63.29113924050633,20.253164556962027
51,16,64.55696202531647,20.253164556962027
52,16,65.82278481012659,20.253164556962027
53,16,67.08860759493672,20.253164556962027
54,16,68.35443037974684,20.253164556962027
55,16,69.62025316455697,20.253164556962027
56,16,70.8860759493671,20.253164556962027
57,16,72.15189873417722,20.253164556962027
58,16,73.41772151898735,20.253164556962027
59,16,74.68354430379748,20.253164556962027
60,16,75.9493670886076,20.253164556962027
61,16,77.21518987341773,20.253164556962027
62,16,78.48101265822785,20.253164556962027
63,16,79.74683544303798,20.253164556962027
64,16,81.0126582278481,20.253164556962027
65,16,82.27848101265823,20.253164556962027
66,16,83.54430379746836,20.253164556962027
67,16,84.81012658227849,20.253164556962027
68,16,86.07594936708861,20.253164556962027
69,16,87.34177215189874,20.253164556962027
70,16,88.60759493670886,20.253164556962027
71,16,89.87341772151899,20.253164556962027
72,16,91.13924050632912,20.253164556962027
73,16,92.40506329113924,20.253164556962027
74,16,93.67088607594937,20.253164556962027
75,16,94.9367088607595,20.253164556962027
76,16,96.20253164556962,20.253164556962027
77,16,97.46835443037975,20.253164556962027
78,16,98.73417721518987,20.253164556962027
79,16,100.0,20.253164556962027
0,17,0.0,21.518987341772153
1,17,1.2658227848101267,21.518987341772153
2,17,2.5316455696202533,21.518987341772153
3,17,3.79746835443038,21.518987341772153
4,17,5.063291139240507,21.518987341772153
5,17,6.329113924050633,21.518987341772153
6,17,7.59493670886076,21.518987341772153
7,17,8.860759493670887,21.518987341772153
8,17,10.126582278481013,21.518987341772153
9,17,11.39240506329114,21.518987341772153
10,17,12.658227848101266,21.518987341772153
11,17,13.924050632911394,21.518987341772153
12,17,15.18987341772152,21.518987341772153
13,17,16.455696202531648,21.518987341772153
14,17,17.721518987341774,21.518987341772153
15,17,18.9873417721519,21.518987341772153
16,17,20.253164556962027,21.518987341772153
17,17,21.518987341772153,21.518987341772153
18,17,22.78481012658228,21.518987341772153
19,17,24.050632911392405,21.518987341772153
20,17,25.31645569620253,21.518987341772153
21,17,26.58227848101266,21.518987341772153
22,17,27.848101265822788,21.518987341772153
23,17,29.113924050632914,21.518987341772153
24,17,30.37974683544304,21.518987341772153
25,17,31.645569620253166,21.518987341772153
26,17,32.911392405063296,21.518987341772153
27,17,34.17721518987342,21.518987341772153
28,17,35.44303797468355,21.518987341772153
29,17,36.708860759493675,21.518987341772153
30,17,37.9746835443038,21.518987341772153
31,17,39.24050632911393,21.518987341772153
32,17,40.50632911392405,21.518987341772153
33,17,41.77215189873418,21.518987341772153
34,17,43.037974683544306,21.518987341772153
35,17,44.30379746835443,21.518987341772153
36,17,45.56962025316456,21.518987341772153
37,17,46.835443037974684,21.518987341772153
38,17,48.10126582278481,21.518987341772153
39,17,49.36708860759494,21.518987341772153
40,17,50.63291139240506,21.518987341772153
41,17,51.898734177215196,21.518987341772153
42,17,53.16455696202532,21.518987341772153
43,17,54.43037974683545,21.518987341772153
44,17,55.696202531645575,21.518987341772153
45,17,56.9620253164557,21.518987341772153
46,17,58.22784810126583,21.518987341772153
47,17,59.493670886075954,21.518987341772153
48,17,60.75949367088608,21.518987341772153
49,17,62.025316455696206,21.518987341772153
50,17,63.29113924050633,21.518987341772153
51,17,64.55696202531647,21.518987341772153
52,17,65.82278481012659,21.518987341772153
53,17,67.08860759493672,21.518987341772153
54,17,68.35443037974684,21.518987341772153
55,17,69.62025316455697,21.518987341772153
56,17,70.8860759493671,21.518987341772153
57,17,72.15189873417722,21.518987341772153
58,17,73.41772151898735,21.518987341772153
59,17,74.68354430379748,21.518987341772153
60,17,75.9493670886076,21.518987341772153
61,17,77.21518987341773,21.518987341772153
62,17,78.48101265822785,21.518987341772153
63,17,79.74683544303798,21.518987341772153
64,17,81.0126582278481,21.518987341772153
65,17,82.27848101265823,21.518987341772153
66,17,83.54430379746836,21.518987341772153
67,17,84.81012658227849,21.518987341772153
68,17,86.07594936708861,21.518987341772153
69,17,87.34177215189874,21.518987341772153
70,17,88.60759493670886,21.518987341772153
71,17,89.87341772151899,21.518987341772153
72,17,91.13924050632912,21.518987341772153
73,17,92.40506329113924,21.518987341772153
74,17,93.67088607594937,21.518987341772153
75,17,94.9367088607595,21.518987341772153
76,17,96.20253164556962,21.518987341772153
77,17,97.46835443037975,21.518987341772153
78,17,98.73417721518987,21.518987341772153
79,17,100.0,21.518987341772153
0,18,0.0,22.78481012658228
1,18,1.2658227848101267,22.78481012658228
2,18,2.5316455696202533,22.78481012658228
3,18,3.79746835443038,22.78481012658228
4,18,5.063291139240507,22.78481012658228
5,18,6.329113924050633,22.78481012658228
6,18,7.59493670886076,22.78481012658228
7,18,8.860759493670887,22.78481012658228
8,18,10.126582278481013,22.78481012658228
9,18,11.39240506329114,22.78481012658228
10,18,12.658227848101266,22.78481012658228
11,18,13.924050632911394,22.78481012658228
12,18,15.18987341772152,22.78481012658228
13,18,16.455696202531648,22.78481012658228
14,18,17.721518987341774,22.78481012658228
15,18,18.9873417721519,22.78481012658228
16,18,20.253164556962027,22.78481012658228
17,18,21.518987341772153,22.78481012658228
18,18,22.78481012658228,22.78481012658228
19,18,24.050632911392405,22.78481012658228
20,18,25.31645569620253,22.78481012658228
21,18,26.58227848101266,22.78481012658228
22,18,27.848101265822788,22.78481012658228
23,18,29.113924050632914,22.78481012658228
24,18,30.37974683544304,22.78481012658228
25,18,31.645569620253166,22.78481012658228
26,18,32.911392405063296,22.78481012658228
27,18,34.17721518987342,22.78481012658228
28,18,35.44303797468355,22.78481012658228
29,18,36.708860759493675,22.78481012658228
30,18,37.9746835443038,22.78481012658228
31,18,39.24050632911393,22.78481012658228
32,18,40.50632911392405,22.78481012658228
33,18,41.77215189873418,22.78481012658228
34,18,43.037974683544306,22.78481012658228
35,18,44.30379746835443,22.78481012658228
36,18,45.56962025316456,22.78481012658228
37,18,46.835443037974684,22.78481012658228
38,18,48.10126582278481,22.78481012658228
39,18,49.36708860759494,22.78481012658228
40,18,50.63291139240506,22.78481012658228
41,18,51.898734177215196,22.78481012658228
42,18,53.16455696202532,22.78481012658228
43,18,54.43037974683545,22.78481012658228
44,18,55.696202531645575,22.78481012658228
45,18,56.9620253164557,22.78481012658228
46,18,58.22784810126583,22.78481012658228
47,18,59.493670886075954,22.78481012658228
48,18,60.75949367088608,22.78481012658228
49,18,62.025316455696206,22.78481012658228
50,18,63.29113924050633,22.78481012658228
51,18,64.55696202531647,22.78481012658228
52,18,65.82278481012659,22.78481012658228
53,18,67.08860759493672,22.78481012658228
54,18,68.35443037974684,22.78481012658228
55,18,69.62025316455697,22.78481012658228
56,18,70.8860759493671,22.78481012658228
57,18,72.15189873417722,22.78481012658228
58,18,73.41772151898735,22.78481012658228
59,18,74.68354430379748,22.78481012658228
60,18,75.9493670886076,22.78481012658228
61,18,77.21518987341773,22.78481012658228
62,18,78.48101265822785,22.78481012658228
63,18,79.74683544303798,22.78481012658228
64,18,81.0126582278481,22.78481012658228
65,18,82.27848101265823,22.78481012658228
66,18,83.54430379746836,22.78481012658228
67,18,84.81012658227849,22.78481012658228
68,18,86.07594936708861,22.78481012658228
69,18,87.34177215189874,22.78481012658228
70,18,88.60759493670886,22.78481012658228
71,18,89.87341772151899,22.78481012658228
72,18,91.13924050632912,22.78481012658228
73,18,92.40506329113924,22.78481012658228
74,18,93.67088607594937,22.78481012658228
75,18,94.9367088607595,22.78481012658228
76,18,96.20253164556962,22.78481012658228
77,18,97.46835443037975,22.78481012658228
78,18,98.73417721518987,22.78481012658228
79,18,100.0,22.78481012658228
0,19,0.0,24.050632911392405
1,19,1.2658227848101267,24.050632911392405
2,19,2.5316455696202533,24.050632911392405
3,19,3.79746835443038,24.050632911392405
4,19,5.063291139240507,24.050632911392405
5,19,6.329113924050633,24.050632911392405
6,19,7.59493670886076,24.050632911392405
7,19,8.860759493670887,24.050632911392405
8,19,10.126582278481013,24.050632911392405
9,19,11.39240506329114,24.050632911392405
10,19,12.658227848101266,24.050632911392405
11,19,13.924050632911394,24.050632911392405
12,19,15.18987341772152,24.050632911392405
13,19,16.455696202531648,24.050632911392405
14,19,17.721518987341774,24.050632911392405
15,19,18.9873417721519,24.050632911392405
16,19,20.253164556962027,24.050632911392405
17,19,21.518987341772153,24.050632911392405
18,19,22.78481012658228,24.050632911392405
19,19,24.050632911392405,24.050632911392405
20,19,25.31645569620253,24.050632911392405
21,19,26.58227848101266,24.050632911392405
22,19,27.848101265822788,24.050632911392405
23,19,29.113924050632914,24.050632911392405
24,19,30.37974683544304,24.050632911392405
25,19,31.645569620253166,24.050632911392405
26,19,32.911392405063296,24.050632911392405
27,19,34.17721518987342,24.050632911392405
28,19,35.44303797468355,24.050632911392405
29,19,36.708860759493675,24.050632911392405
30,19,37.9746835443038,24.050632911392405
31,19,39.24050632911393,24.050632911392405
32,19,40.50632911392405,24.050632911392405
33,19,41.77215189873418,24.050632911392405
34,19,43.037974683544306,24.050632911392405
35,19,44.30379746835443,24.050632911392405
36,19,45.56962025316456,24.050632911392405
37,19,46.835443037974684,24.050632911392405
38,19,48.10126582278481,24.050632911392405
39,19,49.36708860759494,24.050632911392405
40,19,50.63291139240506,24.050632911392405
41,19,51.898734177215196,24.050632911392405
42,19,53.16455696202532,24.050632911392405
43,19,54.43037974683545,24.050632911392405
44,19,55.696202531645575,24.050632911392405
45,19,56.9620253164557,24.050632911392405
46,19,58.22784810126583,24.050632911392405
47,19,59.493670886075954,24.050632911392405
48,19,60.75949367088608,24.050632911392405
49,19,62.025316455696206,24.050632911392405
50,19,63.29113924050633,24.050632911392405
51,19,64.55696202531647,24.050632911392405
52,19,65.82278481012659,24.050632911392405
53,19,67.08860759493672,24.050632911392405
54,19,68.35443037974684,24.050632911392405
55,19,69.62025316455697,24.050632911392405
56,19,70.8860759493671,24.050632911392405
57,19,72.15189873417722,24.050632911392405
58,19,73.41772151898735,24.050632911392405
59,19,74.68354430379748,24.050632911392405
60,19,75.9493670886076,24.050632911392405
61,19,77.21518987341773,24.050632911392405
62,19,78.48101265822785,24.050632911392405
63,19,79.74683544303798,24.050632911392405
64,19,81.0126582278481,24.050632911392405
65,19,82.27848101265823,24.050632911392405
66,19,83.54430379746836,24.050632911392405
67,19,84.81012658227849,24.050632911392405
68,19,86.07594936708861,24.050632911392405
69,19,87.34177215189874,24.050632911392405
70,19,88.60759493670886,24.050632911392405
71,19,89.87341772151899,24.050632911392405
72,19,91.13924050632912,24.050632911392405
73,19,92.40506329113924,24.050632911392405
74,19,93.67088607594937,24.050632911392405
75,19,94.9367088607595,24.050632911392405
76,19,96.20253164556962,24.050632911392405
77,19,97.46835443037975,24.050632911392405
78,19,98.73417721518987,24.050632911392405
79,19,100.0,24.050632911392405
0,20,0.0,25.31645569620253
1,20,1.2658227848101267,25.31645569620253
2,20,2.5316455696202533,25.31645569620253
3,20,3.79746835443038,25.31645569620253
4,20,5.063291139240507,25.31645569620253
5,20,6.329113924050633,25.31645569620253
6,20,7.59493670886076,25.31645569620253
7,20,8.860759493670887,25.31645569620253
8,20,10.126582278481013,25.31645569620253
9,20,11.39240506329114,25.31645569620253
10,20,12.658227848101266,25.31645569620253
11,20,13.924050632911394,25.31645569620253
12,20,15.18987341772152,25.31645569620253
13,20,16.455696202531648,25.31645569620253
14,20,17.721518987341774,25.31645569620253
15,20,18.9873417721519,25.31645569620253
16,20,20.253164556962027,25.31645569620253
17,20,21.518987341772153,25.31645569620253
18,20,22.78481012658228,25.31645569620253
19,20,24.050632911392405,25.31645569620253
20,20,25.31645569620253,25.31645569620253
21,20,26.58227848101266,25.31645569620253
22,20,27.848101265822788,25.31645569620253
23,20,29.113924050632914,25.31645569620253
24,20,30.37974683544304,25.31645569620253
25,20,31.645569620253166,25.31645569620253
26,20,32.911392405063296,25.31645569620253
27,20,34.17721518987342,25.31645569620253
28,20,35.44303797468355,25.31645569620253
29,20,36.708860759493675,25.31645569620253
30,20,37.9746835443038,25.31645569620253
31,20,39.24050632911393,25.31645569620253
32,20,40.50632911392405,25.31645569620253
33,20,41.77215189873418,25.31645569620253
34,20,43.037974683544306,25.31645569620253
35,20,44.30379746835443,25.31645569620253
36,20,45.56962025316456,25.31645569620253
37,20,46.835443037974684,25.31645569620253
38,20,48.10126582278481,25.31645569620253
39,20,49.36708860759494,25.31645569620253
40,20,50.63291139240506,25.31645569620253
41,20,51.898734177215196,25.31645569620253
42,20,53.16455696202532,25.31645569620253
43,20,54.43037974683545,25.31645569620253
44,20,55.696202531645575,25.31645569620253
45,20,56.9620253164557,25.31645569620253
46,20,58.22784810126583,25.31645569620253
47,20,59.493670886075954,25.31645569620253
48,20,60.75949367088608,25.31645569620253
49,20,62.025316455696206,25.31645569620253
50,20,63.29113924050633,25.31645569620253
51,20,64.55696202531647,25.31645569620253
52,20,65.82278481012659,25.31645569620253
53,20,67.08860759493672,25.31645569620253
54,20,68.35443037974684,25.31645569620253
55,20,69.62025316455697,25.31645569620253
56,20,70.8860759493671,25.31645569620253
57,20,72.15189873417722,25.31645569620253
58,20,73.41772151898735,25.31645569620253
59,20,74.68354430379748,25.31645569620253
60,20,75.9493670886076,25.31645569620253
61,20,77.21518987341773,25.31645569620253
62,20,78.48101265822785,25.31645569620253
63,20,79.74683544303798,25.31645569620253
64,20,81.0126582278481,25.31645569620253
65,20,82.27848101265823,25.31645569620253
66,20,83.54430379746836,25.31645569620253
67,20,84.81012658227849,25.31645569620253
68,20,86.07594936708861,25.31645569620253
69,20,87.34177215189874,25.31645569620253
70,20,88.60759493670886,25.31645569620253
71,20,89.87341772151899,25.31645569620253
72,20,91.13924050632912,25.31645569620253
73,20,92.40506329113924,25.31645569620253
74,20,93.67088607594937,25.31645569620253
75,20,94.9367088607595,25.31645569620253
76,20,96.20253164556962,25.31645569620253
77,20,97.46835443037975,25.31645569620253
78,20,98.73417721518987,25.31645569620253
79,20,100.0,25.31645569620253
0,21,0.0,26.58227848101266
1,21,1.2658227848101267,26.58227848101266
2,21,2.5316455696202533,26.58227848101266
3,21,3.79746835443038,26.58227848101266
4,21,5.063291139240507,26.58227848101266
5,21,6.329113924050633,26.58227848101266
6,21,7.59493670886076,26.58227848101266
7,21,8.860759493670887,26.58227848101266
8,21,10.126582278481013,26.58227848101266
9,21,11.39240506329114,26.58227848101266
10,21,12.658227848101266,26.58227848101266
11,21,13.924050632911394,26.58227848101266
12,21,15.18987341772152,26.58227848101266
13,21,16.455696202531648,26.58227848101266
14,21,17.721518987341774,26.58227848101266
15,21,18.9873417721519,26.58227848101266
16,21,20.253164556962027,26.58227848101266
17,21,21.518987341772153,26.58227848101266
18,21,22.78481012658228,26.58227848101266
19,21,24.050632911392405,26.58227848101266
20,21,25.31645569620253,26.58227848101266
21,21,26.58227848101266,26.58227848101266
22,21,27.848101265822788,26.58227848101266
23,21,29.113924050632914,26.58227848101266
24,21,30.37974683544304,26.58227848101266
25,21,31.645569620253166,26.58227848101266
26,21,32.911392405063296,26.58227848101266
27,21,34.17721518987342,26.58227848101266
28,21,35.44303797468355,26.58227848101266
29,21,36.708860759493675,26.58227848101266
30,21,37.9746835443038,26.58227848101266
31,21,39.24050632911393,26.58227848101266
32,21,40.50632911392405,26.58227848101266
33,21,41.77215189873418,26.58227848101266
34,21,43.037974683544306,26.58227848101266
35,21,44.30379746835443,26.58227848101266
36,21,45.56962025316456,26.58227848101266
37,21,46.835443037974684,26.58227848101266
38,21,48.10126582278481,26.58227848101266
39,21,49.36708860759494,26.58227848101266
40,21,50.63291139240506,26.58227848101266
41,21,51.898734177215196,26.58227848101266
42,21,53.16455696202532,26.58227848101266
43,21,54.43037974683545,26.58227848101266
44,21,55.696202531645575,26.58227848101266
45,21,56.9620253164557,26.58227848101266
46,21,58.22784810126583,26.58227848101266
47,21,59.493670886075954,26.58227848101266
48,21,60.75949367088608,26.58227848101266
49,21,62.025316455696206,26.58227848101266
50,21,63.29113924050633,26.58227848101266
51,21,64.55696202531647,26.58227848101266
52,21,65.82278481012659,26.58227848101266
53,21,67.08860759493672,26.58227848101266
54,21,68.35443037974684,26.58227848101266
55,21,69.62025316455697,26.58227848101266
56,21,70.8860759493671,26.58227848101266
57,21,72.15189873417722,26.58227848101266
58,21,73.41772151898735,26.58227848101266
59,21,74.68354430379748,26.58227848101266
60,21,75.9493670886076,26.58227848101266
61,21,77.21518987341773,26.58227848101266
62,21,78.48101265822785,26.58227848101266
63,21,79.74683544303798,26.58227848101266
64,21,81.0126582278481,26.58227848101266
65,21,82.27848101265823,26.58227848101266
66,21,83.54430379746836,26.58227848101266
67,21,84.81012658227849,26.58227848101266
68,21,86.07594936708861,26.58227848101266
69,21,87.34177215189874,26.58227848101266
70,21,88.60759493670886,26.58227848101266
71,21,89.87341772151899,26.58227848101266
72,21,91.13924050632912,26.58227848101266
73,21,92.40506329113924,26.58227848101266
74,21,93.67088607594937,26.58227848101266
75,21,94.9367088607595,26.58227848101266
76,21,96.20253164556962,26.58227848101266
77,21,97.46835443037975,26.58227848101266
78,21,98.73417721518987,26.58227848101266
79,21,100.0,26.58227848101266
0,22,0.0,27.848101265822788
1,22,1.2658227848101267,27.848101265822788
2,22,2.5316455696202533,27.848101265822788
3,22,3.79746835443038,27.848101265822788
4,22,5.063291139240507,27.848101265822788
5,22,6.329113924050633,27.848101265822788
6,22,7.59493670886076,27.848101265822788
7,22,8.860759493670887,27.848101265822788
8,22,10.126582278481013,27.848101265822788
9,22,11.39240506329114,27.848101265822788
10,22,12.658227848101266,27.848101265822788
11,22,13.924050632911394,27.848101265822788
12,22,15.18987341772152,27.848101265822788
13,22,16.455696202531648,27.848101265822788
14,22,17.721518987341774,27.848101265822788
15,22,18.9873417721519,27.848101265822788
16,22,20.253164556962027,27.848101265822788
17,22,21.518987341772153,27.848101265822788
18,22,22.78481012658228,27.848101265822788
19,22,24.050632911392405,27.848101265822788
20,22,25.31645569620253,27.848101265822788
21,22,26.58227848101266,27.848101265822788
22,22,27.848101265822788,27.848101265822788
23,22,29.113924050632914,27.848101265822788
24,22,30.37974683544304,27.848101265822788
25,22,31.645569620253166,27.848101265822788
26,22,32.911392405063296,27.848101265822788
27,22,34.17721518987342,27.848101265822788
28,22,35.44303797468355,27.848101265822788
29,22,36.708860759493675,27.848101265822788
30,22,37.9746835443038,27.848101265822788
31,22,39.24050632911393,27.848101265822788
32,22,40.50632911392405,27.848101265822788
33,22,41.77215189873418,27.848101265822788
34,22,43.037974683544306,27.848101265822788
35,22,44.30379746835443,27.848101265822788
36,22,45.56962025316456,27.848101265822788
37,22,46.835443037974684,27.848101265822788
38,22,48.10126582278481,27.848101265822788
39,22,49.36708860759494,27.848101265822788
40,22,50.63291139240506,27.848101265822788
41,22,51.898734177215196,27.848101265822788
42,22,53.16455696202532,27.848101265822788
43,22,54.43037974683545,27.848101265822788
44,22,55.696202531645575,27.848101265822788
45,22,56.9620253164557,27.848101265822788
46,22,58.22784810126583,27.848101265822788
47,22,59.493670886075954,27.848101265822788
48,22,60.75949367088608,27.848101265822788
49,22,62.025316455696206,27.848101265822788
50,22,63.29113924050633,27.848101265822788
51,22,64.55696202531647,27.848101265822788
52,22,65.82278481012659,27.848101265822788
53,22,67.08860759493672,27.848101265822788
54,22,68.35443037974684,27.848101265822788
55,22,69.62025316455697,27.848101265822788
56,22,70.8860759493671,27.848101265822788
57,22,72.15189873417722,27.848101265822788
58,22,73.41772151898735,27.848101265822788
59,22,74.68354430379748,27.848101265822788
60,22,75.9493670886076,27.848101265822788
61,22,77.21518987341773,27.848101265822788
62,22,78.48101265822785,27.848101265822788
63,22,79.74683544303798,27.848101265822788
64,22,81.0126582278481,27.848101265822788
65,22,82.27848101265823,27.848101265822788
66,22,83.54430379746836,27.848101265822788
67,22,84.81012658227849,27.848101265822788
68,22,86.07594936708861,27.848101265822788
69,22,87.34177215189874,27.848101265822788
70,22,88.60759493670886,27.848101265822788
71,22,89.87341772151899,27.848101265822788
72,22,91.13924050632912,27.848101265822788
73,22,92.40506329113924,27.848101265822788
74,22,93.67088607594937,27.848101265822788
75,22,94.9367088607595,27.848101265822788
76,22,96.20253164556962,27.848101265822788
77,22,97.46835443037975,27.848101265822788
78,22,98.73417721518987,27.848101265822788
79,22,100.0,27.848101265822788
0,23,0.0,29.113924050632914
1,23,1.2658227848101267,29.113924050632914
2,23,2.5316455696202533,29.113924050632914
3,23,3.79746835443038,29.113924050632914
4,23,5.063291139240507,29.113924050632914
5,23,6.329113924050633,29.113924050632914
6,23,7.59493670886076,29.113924050632914
7,23,8.860759493670887,29.113924050632914
8,23,10.126582278481013,29.113924050632914
9,23,11.39240506329114,29.113924050632914
10,23,12.658227848101266,29.113924050632914
11,23,13.924050632911394,29.113924050632914
12,23,15.18987341772152,29.113924050632914
13,23,16.455696202531648,29.113924050632914
14,23,17.721518987341774,29.113924050632914
15,23,18.9873417721519,29.113924050632914
16,23,20.253164556962027,29.113924050632914
17,23,21.518987341772153,29.113924050632914
18,23,22.78481012658228,29.113924050632914
19,23,24.050632911392405,29.113924050632914
20,23,25.31645569620253,29.113924050632914
21,23,26.58227848101266,29.113924050632914
22,23,27.848101265822788,29.113924050632914
23,23,29.113924050632914,29.113924050632914
24,23,30.37974683544304,29.113924050632914
25,23,31.645569620253166,29.113924050632914
26,23,32.911392405063296,29.113924050632914
27,23,34.17721518987342,29.113924050632914
28,23,35.44303797468355,29.113924050632914
29,23,36.708860759493675,29.113924050632914
30,23,37.9746835443038,29.113924050632914
31,23,39.24050632911393,29.113924050632914
32,23,40.50632911392405,29.113924050632914
33,23,41.77215189873418,29.113924050632914
34,23,43.037974683544306,29.113924050632914
35,23,44.30379746835443,29.113924050632914
36,23,45.56962025316456,29.113924050632914
37,23,46.835443037974684,29.113924050632914
38,23,48.10126582278481,29.113924050632914
39,23,49.36708860759494,29.113924050632914
40,23,50.63291139240506,29.113924050632914
41,23,51.898734177215196,29.113924050632914
42,23,53.16455696202532,29.113924050632914
43,23,54.43037974683545,29.113924050632914
44,23,55.696202531645575,29.113924050632914
45,23,56.9620253164557,29.113924050632914
46,23,58.22784810126583,29.113924050632914
47,23,59.493670886075954,29.113924050632914
48,23,60.75949367088608,29.113924050632914
49,23,62.025316455696206,29.113924050632914
50,23,63.29113924050633,29.113924050632914
51,23,64.55696202531647,29.113924050632914
52,23,65.82278481012659,29.113924050632914
53,23,67.08860759493672,29.113924050632914
54,23,68.35443037974684,29.113924050632914
55,23,69.62025316455697,29.113924050632914
56,23,70.8860759493671,29.113924050632914
57,23,72.15189873417722,29.113924050632914
58,23,73.41772151898735,29.113924050632914
59,23,74.68354430379748,29.113924050632914
60,23,75.9493670886076,29.113924050632914
61,23,77.21518987341773,29.113924050632914
62,23,78.48101265822785,29.113924050632914
63,23,79.74683544303798,29.113924050632914
64,23,81.0126582278481,29.113924050632914
65,23,82.27848101265823,29.113924050632914
66,23,83.54430379746836,29.113924050632914
67,23,84.81012658227849,29.113924050632914
68,23,86.07594936708861,29.113924050632914
69,23,87.34177215189874,29.113924050632914
70,23,88.60759493670886,29.113924050632914
71,23,89.87341772151899,29.113924050632914
72,23,91.13924050632912,29.113924050632914
73,23,92.40506329113924,29.113924050632914
74,23,93.67088607594937,29.113924050632914
75,23,94.9367088607595,29.113924050632914
76,23,96.20253164556962,29.113924050632914
77,23,97.46835443037975,29.113924050632914
78,23,98.73417721518987,29.113924050632914
79,23,100.0,29.113924050632914
0,24,0.0,30.37974683544304
1,24,1.2658227848101267,30.37974683544304
2,24,2.5316455696202533,30.37974683544304
3,24,3.79746835443038,30.37974683544304
4,24,5.063291139240507,30.37974683544304
5,24,6.329113924050633,30.37974683544304
6,24,7.59493670886076,30.37974683544304
7,24,8.860759493670887,30.37974683544304
8,24,10.126582278481013,30.37974683544304
9,24,11.39240506329114,30.37974683544304
10,24,12.658227848101266,30.37974683544304
11,24,13.924050632911394,30.37974683544304
12,24,15.18987341772152,30.37974683544304
13,24,16.455696202531648,30.37974683544304
14,24,17.721518987341774,30.37974683544304
15,24,18.9873417721519,30.37974683544304
16,24,20.253164556962027,30.37974683544304
17,24,21.518987341772153,30.37974683544304
18,24,22.78481012658228,30.37974683544304
19,24,24.050632911392405,30.37974683544304
20,24,25.31645569620253,30.37974683544304
21,24,26.58227848101266,30.37974683544304
22,24,27.848101265822788,30.37974683544304
23,24,29.113924050632914,30.37974683544304
24,24,30.37974683544304,30.37974683544304
25,24,31.645569620253166,30.37974683544304
26,24,32.911392405063296,30.37974683544304
27,24,34.17721518987342,30.37974683544304
28,24,35.44303797468355,30.37974683544304
29,24,36.708860759493675,30.37974683544304
30,24,37.9746835443038,30.37974683544304
31,24,39.24050632911393,30.37974683544304
32,24,40.50632911392405,30.37974683544304
33,24,41.77215189873418,30.37974683544304
34,24,43.037974683544306,30.37974683544304
35,24,44.30379746835443,30.37974683544304
36,24,45.56962025316456,30.37974683544304
37,24,46.835443037974684,30.37974683544304
38,24,48.10126582278481,30.37974683544304
39,24,49.36708860759494,30.37974683544304
40,24,50.63291139240506,30.37974683544304
41,24,51.898734177215196,30.37974683544304
42,24,53.16455696202532,30.37974683544304
43,24,54.43037974683545,30.37974683544304
44,24,55.696202531645575,30.37974683544304
45,24,56.9620253164557,30.37974683544304
46,24,58.22784810126583,30.37974683544304
47,24,59.493670886075954,30.37974683544304
48,24,60.75949367088608,30.37974683544304
49,24,62.025316455696206,30.37974683544304
50,24,63.29113924050633,30.37974683544304
51,24,64.55696202531647,30.37974683544304
52,24,65.82278481012659,30.37974683544304
53,24,67.08860759493672,30.37974683544304
54,24,68.35443037974684,30.37974683544304
55,24,69.62025316455697,30.37974683544304
56,24,70.8860759493671,30.37974683544304
57,24,72.15189873417722,30.37974683544304
58,24,73.41772151898735,30.37974683544304
